week,qtr,down,ydstogo,yardline_100,spread_line,yards_gained,shotgun,no_huddle,qb_dropback,qb_scramble,season,overtime,div_game,wind,temp,score_differential,game_half,play_type,pass_length,pass_location,run_location,run_gap,weekday,roof,surface,stadium,Injury
13,2.0,1.0,10.0,71.0,5.0,11.0,1.0,0.0,0.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,-20.0,0,9,1,2,3,0,3,0,0,36,True
13,1.0,3.0,16.0,52.0,-3.5,7.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,12.0,63.0,0.0,0,5,2,1,2,2,3,4,0,40,True
13,2.0,2.0,15.0,74.0,-3.5,-10.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,12.0,63.0,0.0,0,5,1,2,2,2,3,4,0,40,True
13,2.0,2.0,9.0,59.0,-3.5,0.0,1.0,0.0,0.0,0.0,2018.0,0.0,0.0,12.0,63.0,0.0,0,4,1,2,2,2,3,4,0,40,True
13,3.0,3.0,8.0,80.0,-3.5,0.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,12.0,63.0,4.0,1,5,2,3,2,2,3,4,0,40,True
13,3.0,3.0,8.0,53.0,-3.5,23.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,12.0,63.0,-11.0,1,5,0,1,2,2,3,4,0,40,True
13,2.0,3.0,9.0,69.0,2.2011779595015577,13.0,1.0,0.0,1.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,10.0,0,5,2,3,2,2,7,2,2,60,True
13,3.0,3.0,11.0,55.0,3.5,8.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,8.0,57.0,16.0,1,5,2,3,2,2,3,4,1,21,True
13,3.0,2.0,3.0,10.0,3.5,10.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,8.0,57.0,-16.0,1,5,2,1,2,2,3,4,1,21,True
13,4.0,4.0,24.0,84.0,3.5,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,8.0,57.0,8.0,1,6,1,2,2,2,3,4,1,21,True
13,4.0,2.0,10.0,26.0,3.5,10.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,8.0,57.0,-7.0,1,5,2,0,2,2,3,4,1,21,True
13,4.0,1.0,10.0,16.0,3.5,6.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,8.0,57.0,-7.0,1,5,2,0,2,2,3,4,1,21,True
13,1.0,4.0,3.0,47.0,-10.5,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,0.0,0,6,1,2,2,2,3,1,0,16,True
13,4.0,3.0,8.0,73.0,-10.5,0.0,1.0,0.0,0.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,-10.0,1,4,1,2,2,2,3,1,0,16,True
13,4.0,2.0,3.0,18.0,-10.5,3.0,0.0,0.0,1.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,-10.0,1,5,2,3,2,2,3,1,0,16,True
13,2.0,2.0,4.0,23.0,6.0,3.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,6.0,53.0,7.0,0,9,1,2,3,0,3,4,0,19,True
13,4.0,4.0,1.0,62.0,6.0,1.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,6.0,53.0,-14.0,1,9,1,2,1,2,3,4,0,19,True
13,3.0,2.0,13.0,20.0,10.5,-1.0,0.0,0.0,1.0,0.0,2018.0,0.0,0.0,13.0,70.0,10.0,1,5,1,2,2,2,3,4,1,39,True
13,3.0,1.0,10.0,75.0,10.5,28.0,0.0,0.0,1.0,0.0,2018.0,0.0,0.0,13.0,70.0,-13.0,1,5,2,3,2,2,3,4,1,39,True
13,3.0,1.9262403320128278,0.0,35.0,10.5,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,13.0,70.0,6.0,1,2,1,2,2,2,3,4,1,39,True
13,3.0,2.0,7.0,43.0,10.5,8.0,0.0,0.0,1.0,0.0,2018.0,0.0,0.0,13.0,70.0,6.0,1,5,2,0,2,2,3,4,1,39,True
13,4.0,1.0,10.0,64.0,10.5,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,13.0,70.0,-9.0,1,9,1,2,3,0,3,4,1,39,True
13,2.0,3.0,30.0,36.0,5.5,10.0,1.0,0.0,1.0,0.0,2018.0,0.0,1.0,15.0,36.0,-7.0,0,5,2,1,2,2,1,4,1,26,True
13,3.0,1.0,10.0,62.0,5.5,7.0,0.0,0.0,1.0,0.0,2018.0,0.0,1.0,15.0,36.0,-1.0,1,5,2,0,2,2,1,4,1,26,True
13,3.0,2.0,10.0,31.0,5.5,5.0,1.0,0.0,0.0,0.0,2018.0,0.0,1.0,15.0,36.0,1.0,1,9,1,2,0,0,1,4,1,26,True
13,4.0,1.0,10.0,75.0,5.5,3.0,0.0,0.0,0.0,0.0,2018.0,0.0,1.0,15.0,36.0,15.0,1,9,1,2,0,1,1,4,1,26,True
14,1.0,2.0,4.0,67.0,4.0,4.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,10.0,25.0,0.0,0,9,1,2,3,0,3,4,1,24,True
14,3.0,1.0,10.0,49.0,4.0,0.0,1.0,0.0,0.0,0.0,2018.0,0.0,0.0,10.0,25.0,13.0,1,4,1,2,2,2,3,4,1,24,True
14,4.0,1.0,10.0,44.0,4.0,9.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,10.0,25.0,-20.0,1,5,2,1,2,2,3,4,1,24,True
14,2.0,1.0,10.0,42.0,6.5,8.0,1.0,0.0,0.0,0.0,2018.0,1.0,0.0,0.0,27.0,-3.0,0,9,1,2,0,3,3,4,1,4,True
14,5.0,2.0,18.0,55.0,6.5,-4.0,1.0,0.0,0.0,0.0,2018.0,1.0,0.0,0.0,27.0,-3.0,2,9,1,2,0,3,3,4,1,4,True
14,1.0,3.0,1.0,45.0,17.0,3.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,4.0,0,9,1,2,1,2,3,4,1,51,True
14,2.0,4.0,11.0,94.0,17.0,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,8.0,0,6,1,2,2,2,3,4,1,51,True
14,2.0,1.9262403320128278,0.0,35.0,17.0,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,2.0,0,2,1,2,2,2,3,4,1,51,True
14,3.0,4.0,1.0,26.0,17.0,2.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,5.0,1,9,1,2,1,2,3,4,1,51,True
14,3.0,1.0,10.0,61.0,17.0,24.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,-8.0,1,5,0,3,2,2,3,4,1,51,True
14,4.0,1.9262403320128278,0.0,35.0,17.0,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,2.0,1,2,1,2,2,2,3,4,1,51,True
14,2.0,1.0,10.0,12.0,-3.0,5.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,3.0,54.0,3.0,0,9,1,2,0,1,3,4,1,25,True
14,2.0,1.0,1.0,1.0,-3.0,1.0,0.0,0.0,1.0,0.0,2018.0,0.0,0.0,3.0,54.0,13.0,0,5,2,3,2,2,3,4,1,25,True
14,4.0,4.0,7.0,24.0,-3.0,9.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,3.0,54.0,-13.0,1,5,2,3,2,2,3,4,1,25,True
14,4.0,2.0,1.0,1.0,-3.0,0.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,3.0,54.0,-13.0,1,5,2,0,2,2,3,4,1,25,True
14,1.0,2.0,8.0,71.0,-2.5,17.0,0.0,0.0,1.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,0.0,0,5,2,3,2,2,3,0,1,50,True
14,1.0,2.0,10.0,54.0,-2.5,4.0,1.0,0.0,0.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,0.0,0,9,1,2,1,2,3,0,1,50,True
14,2.0,3.0,9.0,74.0,-2.5,10.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,-3.0,0,5,2,3,2,2,3,0,1,50,True
14,2.0,1.0,10.0,56.0,-2.5,-5.0,0.0,0.0,1.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,3.0,0,5,1,2,2,2,3,0,1,50,True
14,2.0,4.0,15.0,61.0,-2.5,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,3.0,0,6,1,2,2,2,3,0,1,50,True
14,3.0,1.9262403320128278,0.0,35.0,-2.5,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,-10.0,1,2,1,2,2,2,3,0,1,50,True
14,1.0,1.0,10.0,75.0,4.0,8.0,1.0,0.0,1.0,0.0,2018.0,0.0,1.0,8.370931453427328,56.104544772761365,-7.0,0,5,2,0,2,2,3,0,0,36,True
14,2.0,1.0,10.0,43.0,4.0,2.0,1.0,0.0,0.0,0.0,2018.0,0.0,1.0,8.370931453427328,56.104544772761365,0.0,0,9,1,2,1,2,3,0,0,36,True
14,1.0,2.0,14.0,64.0,5.5,0.0,1.0,0.0,1.0,0.0,2018.0,0.0,1.0,5.0,44.0,-7.0,0,5,0,3,2,2,4,4,1,39,True
14,2.0,1.0,10.0,99.0,5.5,99.0,0.0,0.0,0.0,0.0,2018.0,0.0,1.0,5.0,44.0,5.0,0,9,1,2,1,2,4,4,1,39,True
14,3.0,3.0,11.0,28.0,5.5,12.0,1.0,0.0,1.0,1.0,2018.0,0.0,1.0,5.0,44.0,14.0,1,9,1,2,1,2,4,4,1,39,True
14,4.0,3.0,9.0,55.0,5.5,0.0,1.0,1.0,1.0,0.0,2018.0,0.0,1.0,5.0,44.0,-21.0,1,5,2,1,2,2,4,4,1,39,True
14,1.0,2.0,1.0,54.0,-3.0,-1.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,4.0,29.0,0.0,0,9,1,2,0,3,3,4,1,48,True
14,2.0,1.0,10.0,42.0,-3.0,5.0,0.0,1.0,1.0,0.0,2018.0,0.0,0.0,4.0,29.0,-3.0,0,5,2,1,2,2,3,4,1,48,True
14,2.0,2.0,10.0,72.0,-3.0,0.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,4.0,29.0,0.0,0,5,2,3,2,2,3,4,1,48,True
14,3.0,1.9262403320128278,0.0,35.0,-3.0,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,4.0,29.0,-9.0,1,2,1,2,2,2,3,4,1,48,True
14,4.0,2.0,8.0,80.0,-3.0,7.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,4.0,29.0,-9.0,1,5,2,3,2,2,3,4,1,48,True
14,4.0,3.0,1.0,32.0,3.0,2.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,9.0,48.0,-6.0,1,9,1,2,1,2,1,4,0,8,True
14,4.0,3.0,9.0,29.0,3.0,0.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,9.0,48.0,-6.0,1,5,2,3,2,2,1,4,0,8,True
14,4.0,2.0,10.0,21.0,3.0,11.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,9.0,48.0,6.0,1,9,1,2,3,0,1,4,0,8,True
14,4.0,1.9262403320128278,0.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,9.0,48.0,-21.0,1,2,1,2,2,2,1,4,0,8,True
14,2.0,1.0,10.0,16.0,-8.5,16.0,0.0,0.0,1.0,0.0,2018.0,0.0,1.0,13.0,82.0,-1.0,0,5,2,3,2,2,3,4,1,20,True
14,2.0,1.0,10.0,68.0,-8.5,-11.0,1.0,0.0,1.0,0.0,2018.0,0.0,1.0,13.0,82.0,-6.0,0,5,1,2,2,2,3,4,1,20,True
14,2.0,1.9262403320128278,0.0,51.08406005574036,-8.5,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,1.0,13.0,82.0,-1.9667355929155803,0,4,1,2,2,2,3,4,1,20,True
14,4.0,1.9262403320128278,0.0,35.0,-8.5,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,1.0,13.0,82.0,-2.0,1,2,1,2,2,2,3,4,1,20,True
14,1.0,1.0,10.0,46.0,4.5,2.0,1.0,0.0,1.0,0.0,2018.0,0.0,1.0,12.0,31.0,-11.0,0,5,2,3,2,2,3,4,0,37,True
14,2.0,1.0,10.0,35.0,4.5,3.0,0.0,0.0,0.0,0.0,2018.0,0.0,1.0,12.0,31.0,8.0,0,9,1,2,0,3,3,4,0,37,True
14,2.0,2.0,10.0,75.0,4.5,0.0,1.0,0.0,1.0,0.0,2018.0,0.0,1.0,12.0,31.0,4.0,0,5,0,1,2,2,3,4,0,37,True
14,3.0,1.0,10.0,54.0,4.5,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,1.0,12.0,31.0,-7.0,1,9,1,2,3,3,3,4,0,37,True
14,4.0,1.0,10.0,52.0,4.5,14.0,0.0,0.0,1.0,0.0,2018.0,0.0,1.0,12.0,31.0,0.0,1,5,2,0,2,2,3,4,0,37,True
14,4.0,2.0,10.0,80.0,4.5,8.0,1.0,0.0,1.0,0.0,2018.0,0.0,1.0,12.0,31.0,0.0,1,5,2,0,2,2,3,4,0,37,True
14,1.0,2.0,7.0,61.0,3.5,-4.0,1.0,0.0,0.0,0.0,2018.0,1.0,1.0,8.370931453427328,56.104544772761365,-3.0,0,9,1,2,1,2,3,0,0,0,True
14,2.0,1.0,10.0,15.0,3.5,0.0,0.0,0.0,0.0,0.0,2018.0,1.0,1.0,8.370931453427328,56.104544772761365,3.0,0,4,1,2,2,2,3,0,0,0,True
14,2.0,1.0,10.0,65.0,3.5,7.0,1.0,0.0,1.0,0.0,2018.0,1.0,1.0,8.370931453427328,56.104544772761365,-3.0,0,5,2,1,2,2,3,0,0,0,True
14,4.0,2.0,12.0,77.0,3.5,12.0,1.0,0.0,1.0,0.0,2018.0,1.0,1.0,8.370931453427328,56.104544772761365,0.0,1,5,2,3,2,2,3,0,0,0,True
14,4.0,4.0,6.0,6.0,2.2011779595015577,6.0,1.0,0.0,1.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,-4.0,1,5,2,0,2,2,7,2,2,60,True
15,1.0,3.0,11.0,65.0,10.0,0.0,1.0,0.0,0.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,0.0,0,4,1,2,2,2,3,0,0,33,True
15,4.0,1.0,8.0,8.0,10.0,-6.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,26.0,1,9,1,2,0,3,3,0,0,33,True
15,4.0,2.0,15.0,38.0,10.0,-8.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,-33.0,1,5,1,2,2,2,3,0,0,33,True
15,1.0,1.9262403320128278,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,46.0,0.0,0,2,1,2,2,2,2,4,1,49,True
15,2.0,4.0,1.0,3.0,3.0,-2.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,-7.0,0,9,1,2,0,3,3,0,0,29,True
15,2.0,2.0,9.0,37.0,3.0,0.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,-7.0,0,5,0,0,2,2,3,0,0,29,True
15,3.0,1.0,10.0,70.0,3.0,7.0,1.0,0.0,0.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,-20.0,1,9,1,2,0,0,3,0,0,29,True
15,2.0,1.0,10.0,59.0,2.5,3.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,7.0,39.0,-6.0,0,9,1,2,3,3,3,4,0,37,True
15,3.0,2.0,10.0,53.0,2.5,4.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,7.0,39.0,6.0,1,5,2,3,2,2,3,4,0,37,True
15,3.0,3.0,1.0,81.0,2.5,0.0,0.0,0.0,1.0,0.0,2018.0,0.0,0.0,7.0,39.0,6.0,1,5,2,3,2,2,3,4,0,37,True
15,3.0,4.0,1.0,81.0,2.5,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,7.0,39.0,6.0,1,6,1,2,2,2,3,4,0,37,True
15,3.0,3.0,3.0,14.0,2.5,1.0,1.0,0.0,0.0,0.0,2018.0,0.0,0.0,7.0,39.0,-6.0,1,9,1,2,1,2,3,4,0,37,True
15,3.0,2.0,2.0,44.0,6.0,2.0,1.0,0.0,0.0,0.0,2018.0,0.0,1.0,10.0,45.0,-11.0,1,9,1,2,0,3,3,4,1,48,True
15,4.0,3.0,9.0,9.0,6.0,0.0,1.0,0.0,1.0,0.0,2018.0,0.0,1.0,10.0,45.0,-10.0,1,5,2,1,2,2,3,4,1,48,True
15,1.0,2.0,8.0,10.0,-7.0,1.0,1.0,0.0,0.0,0.0,2018.0,0.0,0.0,8.0,51.0,0.0,0,9,1,2,3,1,2,4,0,35,True
15,3.0,2.0,10.0,60.0,-7.0,0.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,8.0,51.0,-7.0,1,5,2,0,2,2,2,4,0,35,True
15,4.0,3.0,8.0,59.0,-7.0,25.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,8.0,51.0,-4.0,1,5,0,3,2,2,2,4,0,35,True
15,1.0,2.0,6.0,33.0,7.5,20.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,7.0,0,5,0,3,2,2,3,1,0,57,True
15,1.0,2.0,8.0,73.0,7.5,10.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,-21.0,0,9,1,2,1,2,3,1,0,57,True
15,3.0,2.0,5.0,26.0,7.5,12.0,0.0,0.0,1.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,7.0,1,5,2,3,2,2,3,1,0,57,True
15,3.0,2.0,6.0,15.0,-2.5,2.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,5.0,42.0,-7.0,1,9,1,2,1,2,3,4,1,21,True
15,4.0,2.0,16.0,16.0,-2.5,0.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,5.0,42.0,-4.0,1,5,2,3,2,2,3,4,1,21,True
15,2.0,1.0,10.0,22.0,2.2011779595015577,0.0,1.0,0.0,1.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,14.0,0,5,2,0,2,2,7,2,2,60,True
15,2.0,4.0,9.0,77.0,2.2011779595015577,0.0,0.0,0.0,0.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,13.0,0,6,1,2,2,2,7,2,2,60,True
15,3.0,3.0,10.0,75.0,2.2011779595015577,0.0,1.0,0.0,0.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,13.0,1,4,1,2,2,2,7,2,2,60,True
15,3.0,3.0,11.0,41.0,2.2011779595015577,0.0,1.0,0.0,0.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,13.0,1,4,1,2,2,2,7,2,2,60,True
15,3.0,1.0,10.0,35.0,2.2011779595015577,5.0,1.0,0.0,0.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,-13.0,1,9,1,2,3,3,7,2,2,60,True
15,3.0,1.0,12.0,12.0,2.2011779595015577,9.0,1.0,0.0,0.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,-10.0,1,9,1,2,0,1,7,2,2,60,True
15,3.0,2.0,10.0,75.0,2.2011779595015577,11.0,0.0,0.0,0.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,7.0,1,9,1,2,1,2,7,2,2,60,True
15,3.0,1.0,10.0,88.0,13.5,-1.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,5.0,60.0,-7.0,1,9,1,2,0,0,3,4,1,27,True
15,1.0,3.0,1.0,16.0,-3.5,10.0,0.0,0.0,0.0,0.0,2018.0,1.0,1.0,11.0,61.0,0.0,0,9,1,2,0,0,3,4,1,25,True
15,3.0,1.0,10.0,75.0,-3.5,6.0,1.0,0.0,0.0,0.0,2018.0,1.0,1.0,11.0,61.0,-4.0,1,9,1,2,0,0,3,4,1,25,True
15,3.0,1.0,10.0,54.0,-3.5,5.0,1.0,1.0,0.0,0.0,2018.0,1.0,1.0,11.0,61.0,-7.0,1,9,1,2,0,1,3,4,1,25,True
15,4.0,2.0,9.0,59.0,-3.5,2.0,0.0,0.0,1.0,0.0,2018.0,1.0,1.0,11.0,61.0,-3.0,1,5,2,3,2,2,3,4,1,25,True
15,3.0,1.0,10.0,41.0,-2.5,2.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,6.0,40.0,-7.0,1,9,1,2,0,3,3,4,0,35,True
15,3.0,2.0,9.0,18.0,-2.5,0.0,1.0,0.0,0.0,0.0,2018.0,0.0,0.0,6.0,40.0,-7.0,1,4,1,2,2,2,3,4,0,35,True
15,4.0,4.0,8.0,67.0,-2.5,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,6.0,40.0,14.0,1,6,1,2,2,2,3,4,0,35,True
15,4.0,2.0,8.0,91.0,-2.5,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,6.0,40.0,-14.0,1,4,1,2,2,2,3,4,0,35,True
15,3.0,1.0,10.0,73.0,7.5,-1.0,1.0,0.0,0.0,0.0,2018.0,0.0,0.0,12.0,64.0,-4.0,1,9,1,2,1,2,3,4,1,54,True
15,4.0,2.0,14.0,31.0,7.5,3.0,1.0,0.0,1.0,1.0,2018.0,0.0,0.0,12.0,64.0,4.0,1,9,1,2,1,2,3,4,1,54,True
16,2.0,3.0,13.0,53.0,-2.5,0.0,1.0,0.0,0.0,0.0,2018.0,0.0,1.0,7.0,52.0,0.0,0,4,1,2,2,2,3,4,1,6,True
16,1.0,1.0,10.0,48.0,4.0,-1.0,1.0,0.0,0.0,0.0,2018.0,0.0,0.0,5.0,60.0,3.0,0,9,1,2,3,3,2,4,1,51,True
16,2.0,1.0,10.0,76.0,4.0,8.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,5.0,60.0,-6.0,0,5,2,0,2,2,2,4,1,51,True
16,1.0,1.0,10.0,74.0,14.0,1.0,0.0,0.0,0.0,0.0,2018.0,0.0,1.0,12.0,40.0,0.0,0,9,1,2,3,1,3,4,0,19,True
16,3.0,1.0,10.0,59.0,14.0,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,1.0,12.0,40.0,-11.0,1,4,1,2,2,2,3,4,0,19,True
16,2.0,1.0,10.0,42.0,-3.5,5.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,5.0,50.0,0.0,0,9,1,2,0,3,3,4,1,25,True
16,2.0,2.0,15.0,21.0,-3.5,4.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,5.0,50.0,0.0,0,5,2,0,2,2,3,4,1,25,True
16,3.0,2.0,10.0,65.0,-3.5,0.0,0.0,0.0,1.0,0.0,2018.0,0.0,0.0,5.0,50.0,2.0,1,5,0,1,2,2,3,4,1,25,True
16,2.0,2.0,3.0,29.0,10.0,5.0,0.0,0.0,0.0,0.0,2018.0,0.0,1.0,9.0,37.0,13.0,0,9,1,2,0,1,3,4,1,15,True
16,4.0,2.0,11.0,26.0,10.0,12.0,1.0,1.0,1.0,0.0,2018.0,0.0,1.0,9.0,37.0,-23.0,1,5,2,3,2,2,3,4,1,15,True
16,4.0,3.0,1.0,28.0,2.2011779595015577,9.0,0.0,1.0,0.0,0.0,2017.3086059190032,0.07145638629283489,0.3550428348909657,8.370931453427328,56.104544772761365,-17.0,1,9,1,2,1,2,7,2,2,60,True
16,1.0,2.0,1.0,66.0,-3.0,6.0,1.0,0.0,1.0,0.0,2018.0,1.0,0.0,8.0,43.0,-7.0,0,5,2,0,2,2,3,4,0,35,True
16,3.0,2.0,20.0,31.0,1.0,2.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,5.0,44.0,-3.0,1,5,2,3,2,2,3,4,1,26,True
16,4.0,1.0,10.0,31.0,1.0,0.0,1.0,0.0,0.0,0.0,2018.0,0.0,0.0,5.0,44.0,-7.0,1,4,1,2,2,2,3,4,1,26,True
16,4.0,3.0,10.0,89.0,1.0,19.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,5.0,44.0,-1.0,1,5,0,1,2,2,3,4,1,26,True
16,2.0,3.0,2.0,55.0,3.0,4.0,1.0,0.0,1.0,0.0,2018.0,0.0,0.0,9.0,73.0,0.0,0,5,2,3,2,2,3,4,1,20,True
16,2.0,1.0,10.0,51.0,3.0,0.0,0.0,0.0,1.0,0.0,2018.0,0.0,0.0,9.0,73.0,0.0,0,5,0,3,2,2,3,4,1,20,True
16,4.0,2.0,15.0,17.0,3.0,9.0,1.0,0.0,0.0,0.0,2018.0,0.0,0.0,9.0,73.0,0.0,1,9,1,2,1,2,3,4,1,20,True
16,2.0,2.0,8.0,8.0,-1.0,4.0,1.0,0.0,0.0,0.0,2018.0,0.0,0.0,8.0,43.0,-3.0,0,9,1,2,1,2,3,4,0,8,True
16,3.0,2.0,4.0,69.0,-1.0,9.0,1.0,0.0,0.0,0.0,2018.0,0.0,0.0,8.0,43.0,0.0,1,9,1,2,3,1,3,4,0,8,True
16,4.0,2.0,3.0,47.0,-1.0,0.0,1.0,1.0,1.0,0.0,2018.0,0.0,0.0,8.0,43.0,-11.0,1,5,2,1,2,2,3,4,0,8,True
16,4.0,1.0,10.0,44.0,-14.5,0.0,0.0,0.0,1.0,0.0,2018.0,0.0,1.0,8.370931453427328,56.104544772761365,-15.0,1,5,0,1,2,2,3,0,1,50,True
16,4.0,1.0,10.0,43.0,-14.5,9.0,1.0,0.0,1.0,0.0,2018.0,0.0,1.0,8.370931453427328,56.104544772761365,-22.0,1,5,2,0,2,2,3,0,1,50,True
16,2.0,2.0,5.0,14.0,-6.5,2.0,0.0,0.0,0.0,0.0,2018.0,0.0,1.0,8.370931453427328,56.104544772761365,3.0,0,9,1,2,3,0,3,1,0,16,True
16,2.0,3.0,17.0,49.0,-6.5,40.0,1.0,0.0,1.0,0.0,2018.0,0.0,1.0,8.370931453427328,56.104544772761365,-9.0,0,5,0,3,2,2,3,1,0,16,True
16,2.0,1.9262403320128278,0.0,35.0,-6.5,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,1.0,8.370931453427328,56.104544772761365,2.0,0,2,1,2,2,2,3,1,0,16,True
16,2.0,3.0,4.0,64.0,-6.5,3.0,1.0,0.0,1.0,0.0,2018.0,0.0,1.0,8.370931453427328,56.104544772761365,2.0,0,5,2,0,2,2,3,1,0,16,True
16,2.0,2.0,8.0,68.0,-6.5,16.0,1.0,0.0,1.0,0.0,2018.0,0.0,1.0,8.370931453427328,56.104544772761365,-2.0,0,5,2,0,2,2,3,1,0,16,True
16,4.0,1.0,10.0,89.0,-6.5,0.0,1.0,0.0,1.0,0.0,2018.0,0.0,1.0,8.370931453427328,56.104544772761365,-15.0,1,5,0,0,2,2,3,1,0,16,True
16,2.0,1.0,10.0,64.0,10.0,0.0,1.0,1.0,1.0,0.0,2018.0,0.0,0.0,8.370931453427328,56.104544772761365,-10.0,0,5,0,1,2,2,3,0,0,29,True
